2.01-2.0-0: [14548043, 7211587, 3590598, 1780039, 883598, 437765, 217808, 107867, 53916, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-1: [14386749, 7133173, 3553919, 1764986, 875869, 434848, 216345, 107867, 53836, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-2: [14285444, 7133173, 3553919, 1764986, 875869, 434848, 216345, 107867, 53836, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-3: [14285444, 7133173, 3553919, 1764986, 875869, 434848, 216345, 107867, 53836, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-4: [14213289, 7091411, 3544899, 1763182, 875869, 434848, 216345, 107867, 53836, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-5: [14095016, 7018597, 3494287, 1741809, 869218, 433715, 216254, 108109, 53778, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-6: [14095016, 7018597, 3494287, 1741809, 869218, 433715, 216254, 108109, 53778, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-7: [14095016, 7018597, 3494287, 1741809, 869218, 433715, 216254, 108109, 53778, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-8: [14070645, 7015106, 3494287, 1741809, 869218, 433715, 216254, 108109, 53778, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-9: [13925985, 6952297, 3473794, 1735567, 864442, 430777, 215130, 107479, 53730, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-10: [13925985, 6952297, 3473794, 1735567, 864442, 430777, 215130, 107479, 53730, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-11: [13882915, 6937756, 3463321, 1729925, 864442, 430777, 215130, 107479, 53730, 26699, 13307, 6624, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-12: [13869067, 6931848, 3461779, 1728563, 864085, 432001, 215166, 107255, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-13: [13917969, 6949583, 3474616, 1734913, 866520, 431891, 215166, 107255, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-14: [13904697, 6948239, 3467559, 1730263, 863092, 431437, 215166, 107255, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-15: [13901703, 6943550, 3466299, 1730011, 863092, 431437, 215166, 107255, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-16: [13879908, 6937205, 3466781, 1730643, 863693, 431043, 214918, 107193, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-17: [13853863, 6920470, 3456121, 1725869, 862410, 430897, 214918, 107193, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-18: [13826789, 6907686, 3450809, 1725059, 861141, 429820, 214391, 107187, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-19: [13802192, 6896279, 3447844, 1721919, 860105, 429582, 214405, 106913, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-20: [13790431, 6893427, 3444155, 1720533, 859304, 428977, 214284, 106913, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-21: [13772441, 6883323, 3440381, 1718602, 858437, 428977, 214284, 106913, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-22: [13767527, 6881759, 3438961, 1718602, 858437, 428977, 214284, 106913, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-23: [13767472, 6881135, 3438716, 1718321, 858777, 429184, 214265, 106913, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-24: [13746055, 6870824, 3433885, 1716333, 857968, 428753, 214228, 106913, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-25: [13733425, 6865031, 3431614, 1715097, 857119, 428255, 214059, 106913, 53396, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-26: [13726733, 6862964, 3431125, 1714733, 856899, 428113, 213841, 106753, 53264, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-27: [13677951, 6838000, 3418627, 1709163, 854416, 426865, 213338, 106659, 53264, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-28: [13682229, 6839864, 3419271, 1709099, 854321, 426865, 213338, 106659, 53264, 26617, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-29: [13659037, 6829143, 3414026, 1706601, 853160, 426313, 213126, 106517, 53212, 26571, 13261, 6612, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-30: [13614149, 6806621, 3402652, 1701303, 850508, 425033, 212354, 106141, 53036, 26467, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-31: [13613326, 6805945, 3402524, 1700893, 850164, 424871, 212354, 106141, 53036, 26467, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-32: [13604821, 6802266, 3400795, 1700043, 849892, 424871, 212354, 106141, 53036, 26467, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-33: [13601553, 6800551, 3400103, 1700043, 849892, 424871, 212354, 106141, 53036, 26467, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-34: [13600315, 6800084, 3399875, 1699708, 849789, 424771, 212278, 106125, 53003, 26467, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-35: [13596345, 6797792, 3398603, 1699095, 849526, 424667, 212278, 106125, 53003, 26467, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-36: [13587705, 6793532, 3396519, 1698152, 848989, 424416, 212125, 106023, 52955, 26437, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-37: [13585383, 6792610, 3396269, 1697988, 848873, 424334, 212091, 105982, 52955, 26437, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
2.01-2.0-38: [13579081, 6789518, 3394619, 1697203, 848547, 424229, 212053, 105973, 52946, 26437, 13198, 6593, 3283, 1636, 701, 301, 132, 57, 23, 10, 4, 1]: WINS 0 TIMES OF 11
